County_FIPS,Name,NAICS_Code,Description,Year,Total_Establishments
36039,"Greene County, New York",4233901,Flat glass and other construction glass merchant wholesalers,2012,1
36039,"Greene County, New York",4234,Professional and commercial equipment and supplies merchant wholesalers,2012,1
36039,"Greene County, New York",42345,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,1
36039,"Greene County, New York",423450,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,1
36039,"Greene County, New York",4234502,Dental equipment and supplies merchant wholesalers,2012,1
36039,"Greene County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,1
36039,"Greene County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,1
36039,"Greene County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,1
36039,"Greene County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,1
36039,"Greene County, New York",42351012,Ferrous metal sales offices merchant wholesalers,2012,1
36039,"Greene County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,2
36039,"Greene County, New York",42371,Hardware merchant wholesalers,2012,1
36039,"Greene County, New York",423710,Hardware merchant wholesalers,2012,1
36039,"Greene County, New York",42372,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,1
36039,"Greene County, New York",423720,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,1
36039,"Greene County, New York",4238,"Machinery, equipment, and supplies merchant wholesalers",2012,2
36039,"Greene County, New York",42382,Farm and garden machinery and equipment merchant wholesalers,2012,1
36039,"Greene County, New York",423820,Farm and garden machinery and equipment merchant wholesalers,2012,1
36039,"Greene County, New York",4238201,Farm machinery and equipment merchant wholesalers- farm dealers,2012,1
36039,"Greene County, New York",42383,Industrial machinery and equipment merchant wholesalers,2012,1
36039,"Greene County, New York",423830,Industrial machinery and equipment merchant wholesalers,2012,1
36039,"Greene County, New York",4238303,General-purpose industrial machinery and equipment merchant wholesalers,2012,1
36039,"Greene County, New York",4239,Miscellaneous durable goods merchant wholesalers,2012,4
36039,"Greene County, New York",42393,Recyclable material merchant wholesalers,2012,1
36039,"Greene County, New York",423930,Recyclable material merchant wholesalers,2012,1
36039,"Greene County, New York",4239301,Iron and steel scrap merchant wholesalers- processors and dealers,2012,1
36039,"Greene County, New York",42393011,Iron and steel scrap merchant wholesalers- processors (using power processing equipment),2012,1
36039,"Greene County, New York",42394,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",2012,1
36039,"Greene County, New York",423940,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",2012,1
36039,"Greene County, New York",4239402,Precious metal (except ore) merchant wholesalers,2012,1
36039,"Greene County, New York",42399,Other miscellaneous durable goods merchant wholesalers,2012,2
36039,"Greene County, New York",423990,Other miscellaneous durable goods merchant wholesalers,2012,2
36039,"Greene County, New York",4239904,Prerecorded media merchant wholesalers,2012,1
36039,"Greene County, New York",42399041,"Compact discs, prerecorded audio tapes, and phonograph records merchant wholesalers",2012,1
36039,"Greene County, New York",4239905,Fire extinguishers and fire safety equipment merchant wholesalers,2012,1
36039,"Greene County, New York",424,"Merchant wholesalers, nondurable goods",2012,10
36039,"Greene County, New York",4241,Paper and paper product merchant wholesalers,2012,1
36039,"Greene County, New York",42412,Stationery and office supplies merchant wholesalers,2012,1
36039,"Greene County, New York",424120,Stationery and office supplies merchant wholesalers,2012,1
36039,"Greene County, New York",4242,Drugs and druggists' sundries merchant wholesalers,2012,1
36039,"Greene County, New York",42421,Drugs and druggists' sundries merchant wholesalers,2012,1
36039,"Greene County, New York",424210,Drugs and druggists' sundries merchant wholesalers,2012,1
36039,"Greene County, New York",4242102,"Specialty-line drugs, pharmaceuticals, cosmetics, and toiletries merchant wholesalers",2012,1
36039,"Greene County, New York",4243,"Apparel, piece goods, and notions merchant wholesalers",2012,2
36039,"Greene County, New York",42433,"Women's, children's, and infants' clothing and accessories merchant wholesalers",2012,2
36039,"Greene County, New York",424330,"Women's, children's, and infants' clothing and accessories merchant wholesalers",2012,2
36039,"Greene County, New York",4244,Grocery and related product merchant wholesalers,2012,3
36039,"Greene County, New York",42443,Dairy product (except dried or canned) merchant wholesalers,2012,1
36039,"Greene County, New York",424430,Dairy product (except dried or canned) merchant wholesalers,2012,1
36039,"Greene County, New York",4244302,Dairy product (except raw milk) merchant wholesalers,2012,1
36039,"Greene County, New York",42449,Other grocery and related products merchant wholesalers,2012,2
36039,"Greene County, New York",424490,Other grocery and related products merchant wholesalers,2012,2
36039,"Greene County, New York",4244902,Bread and baked goods merchant wholesalers,2012,1
36039,"Greene County, New York",4244903,Soft drinks and bottled water merchant wholesalers,2012,1
36039,"Greene County, New York",4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",2012,1
36039,"Greene County, New York",42482,Wine and distilled alcoholic beverage merchant wholesalers,2012,1
36039,"Greene County, New York",424820,Wine and distilled alcoholic beverage merchant wholesalers,2012,1
36039,"Greene County, New York",4249,Miscellaneous nondurable goods merchant wholesalers,2012,2
36039,"Greene County, New York",42493,"Flower, nursery stock, and florists' supplies merchant wholesalers",2012,1
36039,"Greene County, New York",424930,"Flower, nursery stock, and florists' supplies merchant wholesalers",2012,1
36039,"Greene County, New York",42499,Other miscellaneous nondurable goods merchant wholesalers,2012,1
36039,"Greene County, New York",424990,Other miscellaneous nondurable goods merchant wholesalers,2012,1
36039,"Greene County, New York",4249904,Other nondurable goods merchant wholesalers,2012,1
36043,"Herkimer County, New York",42,Wholesale trade,2012,30
36043,"Herkimer County, New York",423,"Merchant wholesalers, durable goods",2012,21
36043,"Herkimer County, New York",4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,2012,4
36043,"Herkimer County, New York",42311,Automobile and other motor vehicle merchant wholesalers,2012,1
36043,"Herkimer County, New York",423110,Automobile and other motor vehicle merchant wholesalers,2012,1
36043,"Herkimer County, New York",4231101,Automobile and motorcycle merchant wholesalers,2012,1
36043,"Herkimer County, New York",42312,Motor vehicle supplies and new parts merchant wholesalers,2012,1
36043,"Herkimer County, New York",423120,Motor vehicle supplies and new parts merchant wholesalers,2012,1
36043,"Herkimer County, New York",4231202,Motor vehicle supplies and new parts merchant wholesalers- jobbers,2012,1
36043,"Herkimer County, New York",42313,Tire and tube merchant wholesalers,2012,1
36043,"Herkimer County, New York",423130,Tire and tube merchant wholesalers,2012,1
36043,"Herkimer County, New York",42314,Motor vehicle parts (used) merchant wholesalers,2012,1
36043,"Herkimer County, New York",423140,Motor vehicle parts (used) merchant wholesalers,2012,1
36043,"Herkimer County, New York",4232,Furniture and home furnishing merchant wholesalers,2012,1
36043,"Herkimer County, New York",42322,Home furnishing merchant wholesalers,2012,1
36043,"Herkimer County, New York",423220,Home furnishing merchant wholesalers,2012,1
36043,"Herkimer County, New York",4232203,Floor coverings merchant wholesalers,2012,1
36043,"Herkimer County, New York",4234,Professional and commercial equipment and supplies merchant wholesalers,2012,1
36043,"Herkimer County, New York",42343,Computer and computer peripheral equipment and software merchant wholesalers,2012,1
36043,"Herkimer County, New York",423430,Computer and computer peripheral equipment and software merchant wholesalers,2012,1
36043,"Herkimer County, New York",4234301,Computer and computer peripheral equipment merchant wholesalers,2012,1
36043,"Herkimer County, New York",42343012,Computer and peripheral equipment for end use merchant wholesalers,2012,1
36043,"Herkimer County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,1
36043,"Herkimer County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,1
36043,"Herkimer County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,1
36043,"Herkimer County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,1
36043,"Herkimer County, New York",42351011,Ferrous metal service centers merchant wholesalers,2012,1
36043,"Herkimer County, New York",4236,Household appliances and electrical and electronic goods merchant wholesalers,2012,1
36043,"Herkimer County, New York",42369,Other electronic parts and equipment merchant wholesalers,2012,1
36043,"Herkimer County, New York",423690,Other electronic parts and equipment merchant wholesalers,2012,1
36043,"Herkimer County, New York",4236901,Communications equipment and supplies merchant wholesalers,2012,1
36043,"Herkimer County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,2
36043,"Herkimer County, New York",42371,Hardware merchant wholesalers,2012,1
36043,"Herkimer County, New York",423710,Hardware merchant wholesalers,2012,1
36043,"Herkimer County, New York",42372,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,1
36043,"Herkimer County, New York",423720,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,1
36043,"Herkimer County, New York",4238,"Machinery, equipment, and supplies merchant wholesalers",2012,7
36043,"Herkimer County, New York",42381,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,2
36043,"Herkimer County, New York",423810,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,2
36043,"Herkimer County, New York",42382,Farm and garden machinery and equipment merchant wholesalers,2012,1
