State_FIPS,County_FIPS,State,County,Poverty_Est_All_Ages,Poverty_Per_All_Ages,Poverty_Est_Age_0-17,Poverty_Per_Age_ 0-17,Poverty_Est_Age_5-17,Poverty_Per_Age_5-17,Med_HH_Inc
9,11,CT,New London County,"28,868",11.1,"9,105",16.7,"6,300",15.5,"65,813"
9,13,CT,Tolland County,"10,253",7.5,"2,018",7.3,"1,366",6.3,"78,653"
9,15,CT,Windham County,"11,570",10.3,"3,660",15.5,"2,507",14.3,"57,547"
10,0,DE,Delaware,"118,032",13,"38,543",19.2,"25,833",17.8,"59,853"
10,1,DE,Kent County,"23,484",14.1,"8,453",21.2,"5,940",20.6,"54,271"
10,3,DE,New Castle County,"65,642",12.3,"20,312",16.8,"13,724",15.7,"64,632"
10,5,DE,Sussex County,"28,907",13.9,"9,778",24.3,"6,169",21.4,"53,316"
11,0,DC,District of Columbia,"114,790",18.4,"32,807",28.9,"20,378",28.6,"69,992"
11,1,DC,District of Columbia,"114,790",18.4,"32,807",28.9,"20,378",28.6,"69,992"
12,0,FL,Florida,"3,231,142",16.6,"962,857",24.2,"666,307",22.9,"47,439"
12,1,FL,Alachua County,"52,756",21.6,"10,077",22.1,"6,438",20.6,"44,325"
12,3,FL,Baker County,"4,826",19.6,"1,692",25.7,"1,146",23.5,"47,121"
12,5,FL,Bay County,"27,165",15.6,"8,832",23.4,"5,939",22.1,"44,800"
12,7,FL,Bradford County,"5,287",22.6,"1,485",28.2,"1,047",27.9,"39,980"
12,9,FL,Brevard County,"79,657",14.5,"22,490",22,"15,431",20.2,"47,973"
12,11,FL,Broward County,"268,418",14.5,"79,836",20.1,"56,199",19.4,"51,485"
12,13,FL,Calhoun County,"2,800",22.3,910,30.5,622,28.3,"35,256"
12,15,FL,Charlotte County,"19,704",11.9,"4,681",21.8,"3,379",20.7,"43,242"
12,17,FL,Citrus County,"27,449",20.1,"6,943",34.1,"5,126",34,"36,383"
12,19,FL,Clay County,"21,658",10.9,"7,409",15.5,"5,169",14,"58,539"
12,21,FL,Collier County,"49,211",14.3,"16,320",26.1,"10,889",23.6,"58,403"
12,23,FL,Columbia County,"13,604",21.7,"4,513",31.1,"3,083",29.3,"38,484"
12,27,FL,DeSoto County,"9,434",29.7,"2,840",41.1,"1,904",37.9,"36,945"
12,29,FL,Dixie County,"3,911",27.1,"1,089",36.3,776,36.8,"32,121"
12,31,FL,Duval County,"159,748",18.2,"54,020",26.7,"35,999",25.4,"46,013"
12,33,FL,Escambia County,"44,320",15.3,"15,123",23.8,"10,538",23.5,"46,139"
12,35,FL,Flagler County,"11,775",11.6,"3,844",21.1,"2,812",20.2,"51,556"
12,37,FL,Franklin County,"2,507",25.3,716,37.1,502,35.3,"36,788"
12,39,FL,Gadsden County,"11,119",25.6,"4,037",39.7,"2,787",37.9,"35,849"
12,41,FL,Gilchrist County,"3,139",19.8,896,26.4,614,24.6,"40,788"
12,43,FL,Glades County,"2,559",21.1,666,29.1,438,25.1,"38,783"
12,45,FL,Gulf County,"2,836",23.1,724,30,495,28.4,"38,419"
12,47,FL,Hamilton County,"3,653",31.7,"1,041",39.9,730,39.3,"31,734"
12,49,FL,Hardee County,"7,642",29.9,"2,783",38.8,"1,896",36.5,"35,371"
12,51,FL,Hendry County,"9,581",25.3,"3,775",35.6,"2,589",33.9,"38,494"
12,53,FL,Hernando County,"26,629",15.3,"7,862",24.4,"5,667",23.1,"40,094"
12,55,FL,Highlands County,"18,898",19.5,"5,503",32.1,"3,948",31.4,"35,787"
12,57,FL,Hillsborough County,"217,968",16.8,"70,010",23.3,"46,807",21.6,"50,758"
12,59,FL,Holmes County,"4,743",26.7,"1,342",34.5,935,32.5,"35,651"
12,61,FL,Indian River County,"21,098",14.7,"6,181",25,"4,359",23.6,"47,548"
12,63,FL,Jackson County,"9,787",24.3,"2,812",31.7,"1,928",29.7,"36,876"
12,65,FL,Jefferson County,"2,285",18,687,28.3,480,27.4,"40,205"
12,67,FL,Lafayette County,"1,791",25.6,537,30.8,358,27.6,"38,071"
12,69,FL,Lake County,"42,954",13.8,"14,246",23.2,"10,003",22,"46,895"
12,71,FL,Lee County,"107,493",16,"32,594",26.1,"23,013",25,"49,147"
12,73,FL,Leon County,"62,734",23.3,"12,157",22.8,"8,034",20.9,"45,463"
12,75,FL,Levy County,"8,323",21.2,"2,775",36,"1,927",33.8,"37,433"
12,77,FL,Liberty County,"1,544",24.7,440,28.9,308,27.6,"38,473"
12,79,FL,Madison County,"4,567",27.7,"1,250",35.5,855,34,"33,017"
12,81,FL,Manatee County,"49,017",14.1,"14,980",22.5,"10,372",21.1,"51,673"
12,83,FL,Marion County,"58,576",17.8,"18,498",29.7,"13,088",28.5,"39,860"
12,85,FL,Martin County,"18,091",12.1,"5,264",20.7,"3,669",19.2,"55,472"
12,86,FL,Miami-Dade County,"535,148",20.4,"149,722",27.7,"105,733",27.4,"42,754"
12,87,FL,Monroe County,"10,626",14,"2,380",20.5,"1,658",20.7,"57,411"
12,89,FL,Nassau County,"8,859",11.7,"2,774",18.1,"2,006",17.5,"56,728"
12,91,FL,Okaloosa County,"23,680",12.4,"8,644",20.2,"5,762",19.4,"55,952"
12,93,FL,Okeechobee County,"9,472",25.9,"2,986",35.3,"2,079",34.3,"37,065"
12,95,FL,Orange County,"222,654",18.2,"71,168",25.4,"47,650",23.5,"47,069"
12,97,FL,Osceola County,"59,222",19.3,"21,058",27.5,"15,459",27.2,"42,945"
12,99,FL,Palm Beach County,"204,862",14.9,"58,944",21.9,"41,536",21,"52,225"
12,101,FL,Pasco County,"70,125",14.7,"19,690",20.2,"14,045",19.2,"45,219"
12,103,FL,Pinellas County,"139,881",15.2,"34,874",22.2,"25,217",22,"45,162"
12,105,FL,Polk County,"112,539",18.1,"38,786",27.3,"25,612",24.4,"42,768"
12,107,FL,Putnam County,"20,167",28.5,"6,744",44.3,"4,544",40.9,"32,054"
12,109,FL,St. Johns County,"17,572",8.2,"5,200",11,"3,644",9.9,"66,560"
12,111,FL,St. Lucie County,"49,752",17.3,"15,850",26.6,"10,733",24.1,"42,722"
12,113,FL,Santa Rosa County,"17,564",11.2,"5,934",16.3,"4,320",15.9,"58,587"
12,115,FL,Sarasota County,"42,343",10.8,"11,135",19.1,"7,293",16.7,"52,109"
12,117,FL,Seminole County,"51,782",11.8,"15,103",16.1,"10,701",15.1,"56,443"
12,119,FL,Sumter County,"11,528",10.9,"2,534",30.5,"1,795",29.9,"51,907"
12,121,FL,Suwannee County,"9,559",23.7,"3,060",33.2,"2,112",32,"38,177"
12,123,FL,Taylor County,"4,475",23.4,"1,299",30.9,897,29.9,"36,374"
12,125,FL,Union County,"2,515",24.3,744,26.1,510,24.7,"40,207"
12,127,FL,Volusia County,"87,670",17.7,"24,364",27.2,"16,530",25,"40,881"
12,129,FL,Wakulla County,"4,185",15.1,"1,338",20.8,926,19.3,"51,642"
12,131,FL,Walton County,"9,357",15.8,"3,264",26.8,"2,256",25.5,"46,867"
12,133,FL,Washington County,"4,348",20,"1,382",28.9,990,27.6,"36,482"
13,0,GA,Georgia,"1,802,783",18.4,"646,960",26.3,"447,407",24.8,"49,240"
13,1,GA,Appling County,"4,495",24.9,"1,692",36.5,"1,150",34.2,"36,642"
13,3,GA,Atkinson County,"2,163",26.5,859,37.7,592,37.3,"31,740"
13,5,GA,Bacon County,"2,837",25.9,"1,142",39.4,757,35.6,"34,201"
13,7,GA,Baker County,886,27.3,272,41.3,188,37.9,"43,115"
13,9,GA,Baldwin County,"11,809",29.5,"3,042",34.8,"2,202",34.5,"37,008"
13,11,GA,Banks County,"3,077",16.9,"1,152",27.4,808,25,"46,018"
13,13,GA,Barrow County,"9,440",13,"3,818",19.3,"2,662",18.3,"49,698"
13,15,GA,Bartow County,"14,398",14.3,"5,196",20.6,"3,819",20.4,"51,440"
13,17,GA,Ben Hill County,"4,881",28.5,"1,767",40.4,"1,218",39.9,"31,081"
13,19,GA,Berrien County,"4,923",26.7,"1,567",36.2,"1,078",33.8,"35,078"
13,21,GA,Bibb County,"41,742",28.2,"16,188",42.6,"11,051",40.8,"36,014"
13,23,GA,Bleckley County,"2,668",23.2,846,31.8,580,29.4,"40,454"
13,25,GA,Brantley County,"3,973",21.7,"1,451",32.1,994,28.6,"36,865"
13,27,GA,Brooks County,"4,410",28.8,"1,398",42,930,40.5,"32,903"
13,29,GA,Bryan County,"4,012",11.9,"1,643",16.8,"1,174",16.1,"66,556"
13,31,GA,Bulloch County,"20,890",31.4,"5,034",34.8,"3,410",32.7,"36,315"
13,33,GA,Burke County,"6,968",31.1,"2,502",42.4,"1,742",40.3,"35,055"
13,35,GA,Butts County,"4,474",21.3,"1,571",31,"1,127",30.3,"41,505"
13,37,GA,Calhoun County,"1,838",38.5,546,44.7,388,42.3,"30,760"
13,39,GA,Camden County,"5,980",12,"2,329",18,"1,644",18.2,"51,793"
13,43,GA,Candler County,"3,069",29.1,"1,199",43.6,820,39.5,"31,829"
13,45,GA,Carroll County,"24,983",22.9,"8,887",32.8,"6,230",31.3,"43,442"
13,47,GA,Catoosa County,"8,217",12.6,"2,894",18.9,"2,050",17.8,"50,728"
13,49,GA,Charlton County,"2,946",29.5,817,34,566,33.4,"34,312"
13,51,GA,Chatham County,"48,234",17.9,"16,963",27.5,"11,920",28,"50,154"
13,53,GA,Chattahoochee County,"1,606",18.8,591,22.4,421,27.6,"45,933"
13,55,GA,Chattooga County,"4,944",21.1,"1,561",28.2,"1,093",26.4,"34,830"
13,57,GA,Cherokee County,"21,331",9.3,"7,479",12.6,"5,232",11.6,"71,168"
13,59,GA,Clarke County,"41,889",37.8,"8,195",39,"5,646",40.1,"31,487"
13,61,GA,Clay County,"1,132",37.3,377,56.4,248,53,"27,512"
13,63,GA,Clayton County,"60,123",22.9,"27,000",36.4,"18,595",34.6,"42,985"
13,65,GA,Clinch County,"1,919",28.5,715,40.6,444,35.9,"31,577"
13,67,GA,Cobb County,"93,604",13,"31,650",17.8,"21,803",16.8,"66,970"
13,69,GA,Coffee County,"11,140",28.1,"4,012",38.5,"2,929",38.6,"33,125"
13,71,GA,Colquitt County,"11,982",26.5,"4,857",39.9,"3,243",37.6,"33,509"
13,73,GA,Columbia County,"13,098",9.5,"4,662",13,"3,172",11.7,"68,067"
13,75,GA,Cook County,"4,438",26.1,"1,520",33.7,"1,086",32.3,"32,408"
13,77,GA,Coweta County,"16,804",12.5,"5,933",17.2,"3,925",15,"60,809"
13,79,GA,Crawford County,"2,437",19.9,806,31,571,28.7,"43,111"
13,81,GA,Crisp County,"7,327",32.5,"2,555",45.9,"1,743",43.2,"31,176"
13,83,GA,Dade County,"2,519",16.4,685,21.5,486,21,"42,953"
13,85,GA,Dawson County,"2,671",11.8,890,18.2,631,16.8,"57,491"
13,87,GA,Decatur County,"7,244",27.7,"2,692",40.6,"1,883",39.4,"33,968"
13,89,GA,DeKalb County,"144,818",20.4,"55,573",33,"36,858",31.8,"50,597"
13,91,GA,Dodge County,"4,952",25.9,"1,558",36.9,"1,103",37.3,"32,293"
13,93,GA,Dooly County,"3,731",30.4,"1,094",39.5,737,34.9,"31,103"
13,95,GA,Dougherty County,"28,119",31.7,"10,706",47.4,"7,486",47.4,"32,150"
13,97,GA,Douglas County,"19,423",14.2,"7,336",20,"5,130",18.6,"54,581"
13,99,GA,Early County,"3,089",29.9,"1,065",40.6,734,37.8,"34,906"
13,101,GA,Echols County,"1,078",27.1,402,37.1,279,37.8,"34,444"
13,103,GA,Effingham County,"6,031",11,"2,459",16.7,"1,727",15.6,"61,195"
13,105,GA,Elbert County,"4,101",21.4,"1,354",31.9,943,30.5,"35,351"
13,107,GA,Emanuel County,"7,134",32.7,"2,535",45,"1,763",43.3,"30,119"
13,109,GA,Evans County,"2,792",26.6,"1,106",38.5,759,37.2,"33,293"
13,111,GA,Fannin County,"4,612",19.6,"1,335",32.3,934,30.2,"37,813"
13,113,GA,Fayette County,"7,479",6.9,"2,533",9.7,"1,834",8.5,"79,069"
13,115,GA,Floyd County,"19,408",21.1,"6,447",29.2,"4,460",27.4,"41,814"
13,117,GA,Forsyth County,"12,863",6.3,"4,655",8,"3,201",7,"86,413"
13,119,GA,Franklin County,"5,227",24.4,"1,486",31.1,"1,059",30,"38,055"
13,121,GA,Fulton County,"168,027",17.4,"57,490",25.2,"39,441",23.9,"55,516"
13,123,GA,Gilmer County,"5,623",19.7,"1,908",33,"1,297",30.1,"40,010"
13,125,GA,Glascock County,574,19.4,178,24.6,124,21.4,"39,643"
13,127,GA,Glynn County,"15,666",19.3,"5,597",30,"3,864",28.5,"46,737"
13,129,GA,Gordon County,"9,800",17.8,"3,646",26,"2,712",26.1,"43,880"
13,131,GA,Grady County,"6,583",26.2,"2,445",38,"1,715",36.4,"35,237"
13,133,GA,Greene County,"3,984",24.4,"1,220",39.3,856,38.4,"42,823"
13,135,GA,Gwinnett County,"116,888",13.4,"48,090",19.9,"33,372",18.4,"59,858"
13,137,GA,Habersham County,"6,320",15.3,"2,227",22.3,"1,594",21.6,"40,994"
13,139,GA,Hall County,"31,582",16.8,"12,348",24.9,"9,329",25.5,"52,238"
13,141,GA,Hancock County,"2,585",35.3,600,43.9,423,43.1,"26,309"
13,143,GA,Haralson County,"5,300",18.8,"1,897",27.6,"1,316",25.3,"40,387"
13,145,GA,Harris County,"3,071",9.5,"1,030",14.4,739,13.1,"66,249"
13,147,GA,Hart County,"5,284",21.4,"1,626",30.3,"1,126",28.4,"38,564"
13,149,GA,Heard County,"2,174",19,741,27.5,522,25.7,"41,348"
13,151,GA,Henry County,"29,088",13.7,"10,870",19,"7,593",17,"60,388"
13,153,GA,Houston County,"25,310",17.2,"8,933",23.6,"6,170",22.4,"53,027"
13,155,GA,Irwin County,"2,133",25.3,708,35.3,505,34,"35,955"
13,157,GA,Jackson County,"8,283",13.5,"2,910",18.5,"1,956",16.8,"51,931"
13,159,GA,Jasper County,"2,424",18.2,928,29.2,668,28.1,"41,818"
13,161,GA,Jeff Davis County,"3,635",24.8,"1,561",38.9,"1,033",35.4,"35,235"
13,163,GA,Jefferson County,"4,154",26.4,"1,461",37.5,"1,023",35.5,"30,835"
13,165,GA,Jenkins County,"2,727",34.6,908,45,625,41.4,"30,678"
13,167,GA,Johnson County,"2,418",30.4,696,36.9,484,33.3,"29,818"
13,169,GA,Jones County,"4,119",14.5,"1,429",20.5,"1,010",18.5,"51,749"
13,171,GA,Lamar County,"3,605",21.3,"1,138",30.7,751,27.7,"40,339"
13,173,GA,Lanier County,"2,417",23.9,965,37.1,643,35.6,"37,113"
13,175,GA,Laurens County,"11,903",25.4,"4,309",36.8,"3,033",35.5,"35,807"
13,177,GA,Lee County,"3,331",11.8,"1,343",17.4,896,15.2,"64,533"
13,179,GA,Liberty County,"10,742",17.2,"5,123",27.8,"3,604",31.9,"41,682"
13,181,GA,Lincoln County,"1,354",17.9,426,29.6,305,28,"39,484"
13,183,GA,Long County,"3,666",21.9,"1,524",31.3,"1,031",29.9,"43,193"
13,185,GA,Lowndes County,"26,225",24.5,"9,104",32.9,"5,877",29.9,"38,887"
13,187,GA,Lumpkin County,"5,297",18.6,"1,347",23.2,939,22.3,"44,653"
13,189,GA,McDuffie County,"5,817",27.6,"2,245",42.1,"1,565",38.8,"37,413"
13,191,GA,McIntosh County,"3,290",23.3,959,36.1,654,34.5,"37,603"
13,193,GA,Macon County,"4,054",34.1,"1,110",40.8,753,36.5,"29,430"
13,195,GA,Madison County,"5,534",19.7,"1,900",29.4,"1,279",25.9,"45,557"
13,197,GA,Marion County,"2,255",25.9,749,39.5,512,37.6,"36,055"
13,199,GA,Meriwether County,"4,931",23.6,"1,586",33.9,"1,103",31.1,"37,243"
13,201,GA,Miller County,"1,460",25.1,514,37.2,358,35.2,"35,276"
13,205,GA,Mitchell County,"6,693",32.6,"2,079",39.2,"1,423",36.1,"32,711"
13,207,GA,Monroe County,"3,815",14.8,"1,161",20.9,816,19.5,"53,542"
13,209,GA,Montgomery County,"1,860",22.4,620,31.3,419,28.4,"36,436"
13,211,GA,Morgan County,"2,673",15,987,24.1,687,21.6,"50,295"
13,213,GA,Murray County,"7,283",18.7,"2,672",27.3,"1,772",24.3,"40,976"
13,215,GA,Muscogee County,"42,237",21.9,"15,224",31.7,"10,071",30.5,"41,783"
13,217,GA,Newton County,"19,738",19.4,"7,993",28.9,"6,114",29.3,"48,058"
13,219,GA,Oconee County,"2,755",7.9,965,10.3,659,8.7,"80,631"
13,221,GA,Oglethorpe County,"2,291",15.8,775,24.8,554,23.5,"46,840"
13,223,GA,Paulding County,"15,777",10.7,"6,391",15.6,"4,497",14.4,"63,964"
13,225,GA,Peach County,"5,589",21.7,"1,925",32.5,"1,351",31.2,"40,550"
13,227,GA,Pickens County,"3,655",12.3,"1,373",22.3,953,20.2,"51,047"
13,229,GA,Pierce County,"3,540",18.9,"1,324",27.8,928,26.2,"40,526"
13,231,GA,Pike County,"2,405",13.7,793,18.2,568,16.4,"50,395"
13,233,GA,Polk County,"8,351",20.6,"3,205",30.6,"2,257",29.2,"38,847"
13,235,GA,Pulaski County,"2,453",23.9,734,32.7,510,29.4,"36,128"
13,237,GA,Putnam County,"3,967",18.9,"1,506",33.8,"1,045",32.6,"42,125"
13,239,GA,Quitman County,682,29.5,194,48.4,140,46.7,"29,477"
13,241,GA,Rabun County,"3,287",20.6,961,33.1,671,31.7,"38,449"
13,243,GA,Randolph County,"2,496",36.3,768,51.4,524,48.3,"25,807"
13,245,GA,Richmond County,"49,562",26,"17,714",37.9,"11,947",36.8,"36,012"
13,247,GA,Rockdale County,"14,983",17.3,"6,068",27.4,"4,166",24.6,"48,287"
13,249,GA,Schley County,"1,035",20.1,382,27,269,23.2,"39,601"
13,251,GA,Screven County,"3,584",26.2,"1,221",40.2,859,40.4,"34,012"
13,253,GA,Seminole County,"2,258",26.4,796,42.7,533,38.6,"37,672"
13,255,GA,Spalding County,"17,205",27.4,"6,370",41.4,"4,492",40.1,"35,555"
13,257,GA,Stephens County,"5,184",20.9,"1,696",30.3,"1,165",28.2,"36,870"
13,259,GA,Stewart County,"1,664",39.4,392,44.7,275,43.9,"27,635"
13,261,GA,Sumter County,"9,996",33.9,"3,480",47.6,"2,529",47.6,"34,017"
13,263,GA,Talbot County,"1,513",23.8,440,37.2,327,36.4,"33,370"
13,265,GA,Taliaferro County,545,32.3,152,49,108,53.7,"28,716"
13,267,GA,Tattnall County,"5,833",28.2,"1,999",37.8,"1,427",37.5,"34,010"
13,269,GA,Taylor County,"2,114",25.4,612,35.4,425,32.8,"32,815"
13,271,GA,Telfair County,"4,274",33.7,"1,168",41.6,809,38,"29,244"
13,273,GA,Terrell County,"2,632",29.8,984,46.1,693,45.7,"34,604"
13,275,GA,Thomas County,"10,827",24.5,"3,784",35.5,"2,696",34.7,"36,973"
13,277,GA,Tift County,"11,178",28.6,"4,090",40.4,"3,035",40.7,"36,303"
13,279,GA,Toombs County,"6,586",24.5,"2,788",37.9,"1,942",37,"34,008"
13,281,GA,Towns County,"1,817",18.1,430,28.4,316,28.4,"39,453"
13,283,GA,Treutlen County,"1,752",27.1,655,39.8,453,36.8,"32,536"
13,285,GA,Troup County,"13,099",19.5,"4,743",27.5,"3,261",25.8,"41,141"
13,287,GA,Turner County,"2,472",31.7,988,46.6,682,41.7,"32,171"
13,289,GA,Twiggs County,"2,309",28.1,616,39.4,439,39.2,"36,886"
13,291,GA,Union County,"3,260",15.1,"1,062",29.1,753,25.8,"40,667"
13,293,GA,Upson County,"6,661",25.9,"2,365",41,"1,582",38.4,"34,867"
13,295,GA,Walker County,"13,348",20,"4,227",27.8,"2,948",25.7,"39,078"
13,297,GA,Walton County,"13,499",15.6,"5,338",23.8,"3,894",22.9,"52,082"
13,299,GA,Ware County,"9,595",28.8,"3,358",40.5,"2,248",38.3,"34,288"
13,301,GA,Warren County,"1,573",28.9,507,42.8,360,41.5,"31,623"
13,303,GA,Washington County,"5,734",30.2,"2,002",44.2,"1,335",40.7,"36,137"
13,305,GA,Wayne County,"7,032",25.5,"2,529",35.1,"1,736",33.5,"41,093"
13,307,GA,Webster County,603,22.8,198,35.6,138,29.7,"33,893"
13,309,GA,Wheeler County,"2,103",38.9,499,37.4,334,33.7,"30,264"
13,311,GA,White County,"4,606",16.9,"1,582",27,"1,113",24.6,"42,126"
13,313,GA,Whitfield County,"21,240",20.7,"7,811",28.4,"5,349",26.3,"43,731"
13,315,GA,Wilcox County,"2,113",30.7,647,39.8,450,38.2,"32,722"
13,317,GA,Wilkes County,"2,617",26.7,871,40.9,590,37.9,"32,042"
13,319,GA,Wilkinson County,"2,130",23.2,729,34.9,518,34.4,"34,512"
13,321,GA,Worth County,"4,692",22.6,"1,629",34.7,"1,194",34.5,"40,382"
15,0,HI,Hawaii,"158,266",11.5,"45,637",15.2,"31,378",14.9,"69,549"
15,1,HI,Hawaii County,"34,598",18.1,"10,515",25.3,"7,571",25.5,"51,887"
15,3,HI,Honolulu County,"93,994",9.8,"26,685",12.8,"18,177",12.5,"73,985"
15,5,HI,Kalawao County,.,.,.,.,.,.,.
15,7,HI,Kauai County,"8,570",12.3,"2,314",15.1,"1,536",14.1,"58,883"
15,9,HI,Maui County,"21,103",13.1,"6,124",17.3,"4,094",16,"64,916"
16,0,ID,Idaho,"237,604",14.8,"80,668",19,"54,061",17.3,"47,572"
16,1,ID,Ada County,"48,083",11.6,"13,841",13.1,"9,390",11.8,"57,908"
16,3,ID,Adams County,569,14.9,174,27.3,120,25.5,"40,777"
16,5,ID,Bannock County,"14,116",17.4,"4,461",20.3,"2,857",17.9,"44,324"
16,7,ID,Bear Lake County,795,13.4,320,19.6,219,18.2,"45,504"
16,9,ID,Benewah County,"1,418",15.7,478,24,312,20.9,"46,277"
16,11,ID,Bingham County,"6,720",15,"2,884",20.4,"1,958",18.9,"47,292"
16,13,ID,Blaine County,"2,262",10.6,771,15.6,534,14,"63,490"
16,15,ID,Boise County,"1,057",15.6,306,25,210,21,"50,874"
16,17,ID,Bonner County,"6,686",16.2,"2,048",24.7,"1,370",21.9,"45,193"
16,19,ID,Bonneville County,"16,643",15.5,"6,740",20.1,"4,526",18.8,"51,440"
16,21,ID,Boundary County,"1,817",16.7,612,24.7,427,22.3,"42,720"
16,23,ID,Butte County,385,14.8,125,18.7,82,15.1,"42,907"
16,25,ID,Camas County,133,12.8,52,20.6,34,17.4,"49,569"
16,27,ID,Canyon County,"35,950",18,"14,336",24,"9,243",21.1,"43,489"
16,29,ID,Caribou County,778,11.5,288,14.9,198,13.8,"55,770"
16,31,ID,Cassia County,"3,615",15.6,"1,546",20.6,"1,080",19.4,"45,078"
16,33,ID,Clark County,150,17.3,49,20.2,31,16.4,"45,979"
16,35,ID,Clearwater County,"1,308",16.6,324,23.6,218,20.9,"41,304"
16,37,ID,Custer County,645,15.7,151,21.2,105,19.4,"42,704"
16,39,ID,Elmore County,"3,656",14.4,"1,465",21.7,991,21.2,"45,049"
16,41,ID,Franklin County,"1,393",10.8,651,14.9,450,13.4,"50,545"
16,43,ID,Fremont County,"1,872",15.1,820,23.5,568,21.6,"45,578"
16,45,ID,Gem County,"2,645",15.9,970,24.9,666,22.6,"41,688"
16,47,ID,Gooding County,"2,560",17.1,"1,057",25.2,722,22.8,"44,669"
16,49,ID,Idaho County,"2,565",16.3,743,23.3,520,22.2,"39,551"
16,51,ID,Jefferson County,"3,093",11.5,"1,430",15.3,982,14.1,"52,428"
16,53,ID,Jerome County,"3,543",15.7,"1,559",22.6,"1,053",21.8,"46,513"
16,55,ID,Kootenai County,"18,765",12.9,"6,145",18,"4,187",16.5,"49,061"
16,57,ID,Latah County,"7,008",19.9,"1,133",16.2,743,15.5,"43,482"
16,59,ID,Lemhi County,"1,392",18.2,375,26.9,260,24,"37,869"
16,61,ID,Lewis County,523,13.7,222,25.6,156,23.4,"39,918"
16,63,ID,Lincoln County,742,14.1,350,21.6,246,19.6,"44,046"
16,65,ID,Madison County,"10,050",27.1,"2,088",20.5,"1,332",20.7,"36,065"
16,67,ID,Minidoka County,"3,403",16.8,"1,348",23.2,933,22.4,"46,332"
16,69,ID,Nez Perce County,"5,689",14.6,"1,551",18.4,974,16.3,"46,214"
16,71,ID,Oneida County,573,13.9,225,19.4,156,17.6,"46,503"
16,73,ID,Owyhee County,"2,645",23.6,879,30,605,27.3,"38,478"
16,75,ID,Payette County,"3,213",14.2,"1,255",20.6,911,20.1,"45,533"
16,77,ID,Power County,"1,183",15.7,534,23.3,383,24.7,"48,048"
16,79,ID,Shoshone County,"2,310",18.9,654,27.2,430,24.3,"36,577"
16,81,ID,Teton County,"1,198",11.6,516,18.2,354,17.4,"57,644"
16,83,ID,Twin Falls County,"11,553",14.5,"4,271",19.4,"2,897",18.3,"44,236"
16,85,ID,Valley County,"1,142",11.7,354,19.8,248,18.2,"49,380"
16,87,ID,Washington County,"1,757",17.8,566,24.6,380,21.1,"35,955"
17,0,IL,Illinois,"1,802,337",14.3,"591,750",20.1,"404,950",18.8,"57,458"
17,1,IL,Adams County,"9,185",14.2,"2,943",20,"1,967",18.5,"46,061"
17,3,IL,Alexander County,"2,491",35.6,879,52,571,47.2,"30,699"
17,5,IL,Bond County,"2,463",16.2,683,20.9,466,18.7,"49,886"
17,7,IL,Boone County,"5,447",10.2,"2,112",15.2,"1,438",13.3,"58,792"
17,9,IL,Brown County,665,14.2,153,15.4,108,14.6,"50,225"
17,11,IL,Bureau County,"4,369",13.1,"1,433",19.9,972,17.7,"52,138"
17,13,IL,Calhoun County,587,12.1,159,16,109,14.7,"49,689"
17,15,IL,Carroll County,"1,821",12.6,547,20,377,18.1,"50,750"
17,17,IL,Cass County,"1,702",13.2,582,18.6,394,17.3,"46,289"
17,19,IL,Champaign County,"43,210",22.6,"9,114",23.5,"6,179",22.7,"47,966"
17,21,IL,Christian County,"4,639",14.4,"1,413",20.2,944,18.4,"46,870"
17,23,IL,Clark County,"2,213",13.9,736,20.4,522,19.6,"50,645"
17,25,IL,Clay County,"1,811",13.6,593,19.7,411,19.2,"45,709"
17,27,IL,Clinton County,"3,554",9.9,"1,035",13,705,12,"60,556"
17,29,IL,Coles County,"11,228",22.9,"2,312",24.8,"1,530",22.7,"41,319"
17,31,IL,Cook County,"883,001",17.1,"295,705",25.3,"203,498",24.4,"55,058"
17,33,IL,Crawford County,"2,721",15.2,783,21,539,20,"45,889"
17,35,IL,Cumberland County,"1,298",12.2,393,16.2,264,14.4,"49,567"
17,37,IL,DeKalb County,"14,452",14.7,"3,520",15.7,"2,301",14,"56,536"
17,39,IL,De Witt County,"1,735",10.9,595,17.3,395,15.4,"55,193"
17,41,IL,Douglas County,"1,957",10,747,15,505,13.8,"52,526"
17,43,IL,DuPage County,"72,895",7.9,"22,642",10.5,"16,050",9.9,"80,037"
17,45,IL,Edgar County,"2,636",15.1,847,23.2,581,21.1,"45,485"
17,47,IL,Edwards County,756,11.6,247,16.7,169,15.3,"46,894"
17,49,IL,Effingham County,"3,987",11.8,"1,367",17.2,874,15.2,"52,578"
17,51,IL,Fayette County,"3,495",17.5,"1,142",24.9,789,22.7,"41,268"
17,53,IL,Ford County,"1,604",12.1,593,19.3,397,17,"50,877"
17,55,IL,Franklin County,"7,684",19.9,"2,518",29.7,"1,720",27.7,"37,758"
17,57,IL,Fulton County,"5,453",16.5,"1,561",22.1,"1,042",19.8,"44,435"
17,59,IL,Gallatin County,917,17.5,281,27.9,189,24.5,"41,045"
17,61,IL,Greene County,"2,118",16.2,628,21.8,426,20.1,"39,738"
17,63,IL,Grundy County,"4,261",8.5,"1,347",10.5,927,9.6,"70,092"
17,65,IL,Hamilton County,"1,149",14,374,20.5,255,18.8,"49,790"
17,67,IL,Hancock County,"2,126",11.6,678,18.2,469,16.7,"48,767"
